date,game_no,vis,home,,temp,wind_speed,conditions,percip
3/31/2014,0,SEA,ANA,417290SEAANA,60,9,cloudy,null
3/31/2014,0,SFN,ARI,417290SFNARI,80,13,sunny,null
3/31/2014,0,BOS,BAL,417290BOSBAL,60,19,sunny,null
3/31/2014,0,MIN,CHA,417290MINCHA,65,22,cloudy,null
3/31/2014,0,SLN,CIN,417290SLNCIN,64,9,cloudy,null
3/31/2014,0,KCA,DET,417290KCADET,52,4,sunny,null
3/31/2014,0,COL,MIA,417290COLMIA,74,11,overcast,null
3/31/2014,0,ATL,MIL,417290ATLMIL,67,0,in dome,null
3/31/2014,0,WAS,NYN,417290WASNYN,44,16,cloudy,null
3/31/2014,0,CLE,OAK,417290CLEOAK,49,12,null,null
3/31/2014,0,CHN,PIT,417290CHNPIT,54,2,sunny,null
3/31/2014,0,TOR,TBA,417290TORTBA,72,0,in dome,null
3/31/2014,0,PHI,TEX,417290PHITEX,74,18,cloudy,null
4/1/2014,0,SEA,ANA,417300SEAANA,59,13,cloudy,null
4/1/2014,0,SFN,ARI,417300SFNARI,74,10,sunny,null
4/1/2014,0,NYA,HOU,417300NYAHOU,78,15,null,null
4/1/2014,0,COL,MIA,417300COLMIA,74,12,cloudy,null
4/1/2014,0,ATL,MIL,417300ATLMIL,65,0,in dome,null
4/1/2014,0,LAN,SDN,417300LANSDN,62,10,cloudy,null
4/1/2014,0,TOR,TBA,417300TORTBA,72,0,in dome,null
4/1/2014,0,PHI,TEX,417300PHITEX,79,14,null,null
4/2/2014,0,SEA,ANA,417310SEAANA,57,15,sunny,null
4/2/2014,0,SFN,ARI,417310SFNARI,65,11,cloudy,null
4/2/2014,0,BOS,BAL,417310BOSBAL,61,3,sunny,null
4/2/2014,0,MIN,CHA,417310MINCHA,38,12,null,null
4/2/2014,0,SLN,CIN,417310SLNCIN,55,8,null,rain
4/2/2014,0,KCA,DET,417310KCADET,47,6,cloudy,null
4/2/2014,0,NYA,HOU,417310NYAHOU,73,0,in dome,null
4/2/2014,0,COL,MIA,417310COLMIA,76,11,cloudy,null
4/2/2014,0,ATL,MIL,417310ATLMIL,70,0,in dome,null
4/2/2014,0,WAS,NYN,417310WASNYN,51,4,cloudy,null
4/2/2014,1,CLE,OAK,417311CLEOAK,57,5,cloudy,null
4/2/2014,2,CLE,OAK,417312CLEOAK,56,8,cloudy,null
4/2/2014,0,CHN,PIT,417310CHNPIT,60,3,cloudy,null
4/2/2014,0,LAN,SDN,417310LANSDN,60,12,cloudy,null
4/2/2014,0,TOR,TBA,417310TORTBA,72,0,in dome,null
4/2/2014,0,PHI,TEX,417310PHITEX,78,17,null,null
4/3/2014,0,SFN,ARI,417320SFNARI,64,4,sunny,null
4/3/2014,0,BOS,BAL,417320BOSBAL,58,1,null,null
4/3/2014,0,MIN,CHA,417320MINCHA,37,24,null,drizzle
4/3/2014,0,SLN,CIN,417320SLNCIN,60,4,overcast,null
4/3/2014,0,NYA,HOU,417320NYAHOU,73,0,in dome,null
4/3/2014,0,COL,MIA,417320COLMIA,76,0,in dome,null
4/3/2014,0,WAS,NYN,417320WASNYN,58,7,cloudy,null
4/3/2014,0,SEA,OAK,417320SEAOAK,55,7,cloudy,null
4/3/2014,0,CHN,PIT,417320CHNPIT,57,7,null,null
4/3/2014,0,TOR,TBA,417320TORTBA,72,0,in dome,null
4/4/2014,0,MIL,BOS,417330MILBOS,43,13,cloudy,null
4/4/2014,0,PHI,CHN,417330PHICHN,38,23,overcast,null
4/4/2014,0,MIN,CLE,417330MINCLE,46,32,overcast,null
4/4/2014,0,ARI,COL,417330ARICOL,48,3,cloudy,null
4/4/2014,0,BAL,DET,417330BALDET,42,1,overcast,null
4/4/2014,0,ANA,HOU,417330ANAHOU,73,14,cloudy,null
4/4/2014,0,CHA,KCA,417330CHAKCA,46,16,overcast,null
4/4/2014,0,SFN,LAN,417330SFNLAN,64,6,cloudy,null
4/4/2014,0,SDN,MIA,417330SDNMIA,78,12,cloudy,null
4/4/2014,0,CIN,NYN,417330CINNYN,41,12,null,rain
4/4/2014,0,SLN,PIT,417330SLNPIT,61,12,null,null
4/4/2014,0,TEX,TBA,417330TEXTBA,72,0,in dome,null
4/4/2014,0,NYA,TOR,417330NYATOR,68,0,in dome,null
4/4/2014,0,ATL,WAS,417330ATLWAS,55,5,overcast,null
4/5/2014,0,MIL,BOS,417340MILBOS,48,13,null,null
4/5/2014,0,PHI,CHN,417340PHICHN,39,8,sunny,null
4/5/2014,0,MIN,CLE,417340MINCLE,36,24,cloudy,null
4/5/2014,0,ARI,COL,417340ARICOL,53,3,null,null
4/5/2014,0,BAL,DET,417340BALDET,41,10,sunny,null
4/5/2014,0,ANA,HOU,417340ANAHOU,73,0,in dome,null
4/5/2014,0,CHA,KCA,417340CHAKCA,53,8,sunny,null
4/5/2014,0,SFN,LAN,417340SFNLAN,65,7,cloudy,null
4/5/2014,0,SDN,MIA,417340SDNMIA,77,11,cloudy,null
4/5/2014,0,CIN,NYN,417340CINNYN,53,27,cloudy,null
4/5/2014,0,SEA,OAK,417340SEAOAK,66,4,cloudy,null
4/5/2014,0,SLN,PIT,417340SLNPIT,45,8,cloudy,null
4/5/2014,0,TEX,TBA,417340TEXTBA,72,0,in dome,null
4/5/2014,0,NYA,TOR,417340NYATOR,68,0,in dome,null
4/5/2014,0,ATL,WAS,417340ATLWAS,51,11,null,null
4/6/2014,0,MIL,BOS,417350MILBOS,48,10,sunny,null
4/6/2014,0,PHI,CHN,417350PHICHN,47,9,overcast,null
4/6/2014,0,MIN,CLE,417350MINCLE,43,5,sunny,null
4/6/2014,0,ARI,COL,417350ARICOL,45,10,cloudy,null
4/6/2014,0,BAL,DET,417350BALDET,50,5,sunny,null
4/6/2014,0,ANA,HOU,417350ANAHOU,73,0,in dome,null
4/6/2014,0,CHA,KCA,417350CHAKCA,58,4,overcast,null
4/6/2014,0,SFN,LAN,417350SFNLAN,76,10,sunny,null
4/6/2014,0,SDN,MIA,417350SDNMIA,81,0,in dome,null
4/6/2014,0,CIN,NYN,417350CINNYN,50,1,sunny,null
4/6/2014,0,SEA,OAK,417350SEAOAK,68,4,cloudy,null
4/6/2014,0,SLN,PIT,417350SLNPIT,51,6,cloudy,null
4/6/2014,0,TEX,TBA,417350TEXTBA,72,0,in dome,null
4/6/2014,0,NYA,TOR,417350NYATOR,68,0,in dome,null
4/6/2014,0,ATL,WAS,417350ATLWAS,50,7,sunny,null
4/7/2014,0,TEX,BOS,417360TEXBOS,53,5,null,null
4/7/2014,0,CHA,COL,417360CHACOL,48,12,cloudy,null
4/7/2014,0,ANA,HOU,417360ANAHOU,65,7,sunny,null
4/7/2014,0,TBA,KCA,417360TBAKCA,61,16,cloudy,null
4/7/2014,0,OAK,MIN,417360OAKMIN,58,16,cloudy,null
4/7/2014,0,BAL,NYA,417360BALNYA,52,11,null,null
4/7/2014,0,CIN,SLN,417360CINSLN,47,18,null,rain
4/8/2014,0,NYN,ATL,417370NYNATL,61,8,null,null
4/8/2014,0,TEX,BOS,417370TEXBOS,64,18,null,null
4/8/2014,0,PIT,CHN,417370PITCHN,48,3,cloudy,null
4/8/2014,0,SDN,CLE,417370SDNCLE,45,5,cloudy,null
4/8/2014,0,CHA,COL,417370CHACOL,68,8,sunny,null
4/8/2014,0,TBA,KCA,417370TBAKCA,59,12,cloudy,null
4/8/2014,0,DET,LAN,417370DETLAN,79,7,cloudy,null
4/8/2014,0,BAL,NYA,417370BALNYA,64,10,null,null
4/8/2014,0,MIL,PHI,417370MILPHI,62,22,cloudy,null
4/8/2014,0,ANA,SEA,417370ANASEA,56,1,in dome,null
4/8/2014,0,ARI,SFN,417370ARISFN,73,5,cloudy,null
4/8/2014,0,CIN,SLN,417370CINSLN,60,12,sunny,null
4/8/2014,0,HOU,TOR,417370HOUTOR,68,0,in dome,null
4/8/2014,0,MIA,WAS,417370MIAWAS,58,6,cloudy,null
4/9/2014,0,NYN,ATL,417380NYNATL,65,12,sunny,null
4/9/2014,0,TEX,BOS,417380TEXBOS,58,12,null,null
4/9/2014,0,PIT,CHN,417380PITCHN,59,8,sunny,null
4/9/2014,1,SDN,CLE,417381SDNCLE,40,11,sunny,null
4/9/2014,2,SDN,CLE,417382SDNCLE,41,10,sunny,null
4/9/2014,0,CHA,COL,417380CHACOL,70,2,cloudy,null
4/9/2014,0,TBA,KCA,417380TBAKCA,66,16,sunny,null
4/9/2014,0,DET,LAN,417380DETLAN,74,6,sunny,null
4/9/2014,0,OAK,MIN,417380OAKMIN,59,21,cloudy,null
4/9/2014,0,BAL,NYA,417380BALNYA,54,27,sunny,null
4/9/2014,0,MIL,PHI,417380MILPHI,64,17,null,null
4/9/2014,0,ANA,SEA,417380ANASEA,56,3,sunny,null
4/9/2014,0,ARI,SFN,417380ARISFN,59,6,cloudy,null
4/9/2014,0,CIN,SLN,417380CINSLN,60,9,sunny,null
4/9/2014,0,HOU,TOR,417380HOUTOR,68,0,in dome,null
4/9/2014,0,MIA,WAS,417380MIAWAS,61,4,cloudy,null
4/10/2014,0,NYN,ATL,417390NYNATL,73,12,sunny,null
4/10/2014,0,CLE,CHA,417390CLECHA,54,9,null,null
4/10/2014,0,PIT,CHN,417390PITCHN,61,6,null,null
4/10/2014,0,OAK,MIN,417390OAKMIN,59,24,cloudy,null
4/10/2014,0,BOS,NYA,417390BOSNYA,54,16,sunny,null
4/10/2014,0,MIL,PHI,417390MILPHI,64,14,null,null
4/10/2014,0,ARI,SFN,417390ARISFN,59,10,cloudy,null
4/10/2014,0,HOU,TOR,417390HOUTOR,68,0,in dome,null
4/10/2014,0,MIA,WAS,417390MIAWAS,67,6,sunny,null
4/11/2014,0,NYN,ANA,417400NYNANA,65,7,sunny,null
4/11/2014,0,LAN,ARI,417400LANARI,92,1,cloudy,null
4/11/2014,0,WAS,ATL,417400WASATL,71,5,cloudy,null
4/11/2014,0,TOR,BAL,417400TORBAL,69,6,overcast,null
4/11/2014,0,CLE,CHA,417400CLECHA,66,9,cloudy,null
4/11/2014,0,TBA,CIN,417400TBACIN,71,6,null,null
4/11/2014,0,PIT,MIL,417400PITMIL,67,0,in dome,null
4/11/2014,0,KCA,MIN,417400KCAMIN,61,9,null,null
4/11/2014,0,BOS,NYA,417400BOSNYA,64,7,null,null
4/11/2014,0,MIA,PHI,417400MIAPHI,65,20,null,null
4/11/2014,0,DET,SDN,417400DETSDN,66,8,cloudy,null
4/11/2014,0,OAK,SEA,417400OAKSEA,60,2,cloudy,null
4/11/2014,0,COL,SFN,417400COLSFN,58,11,null,null
4/11/2014,0,CHN,SLN,417400CHNSLN,72,7,sunny,null
4/11/2014,0,HOU,TEX,417400HOUTEX,80,15,sunny,null
4/12/2014,0,NYN,ANA,417410NYNANA,63,9,sunny,null
4/12/2014,0,LAN,ARI,417410LANARI,87,10,sunny,null
4/12/2014,0,WAS,ATL,417410WASATL,78,11,cloudy,null
4/12/2014,0,TOR,BAL,417410TORBAL,72,3,sunny,null
4/12/2014,0,CLE,CHA,417410CLECHA,70,17,null,null
4/12/2014,0,TBA,CIN,417410TBACIN,72,12,cloudy,null
4/12/2014,0,PIT,MIL,417410PITMIL,64,0,in dome,null
4/12/2014,0,KCA,MIN,417410KCAMIN,50,15,overcast,null
4/12/2014,0,BOS,NYA,417410BOSNYA,63,5,sunny,null
4/12/2014,0,MIA,PHI,417410MIAPHI,72,7,sunny,null
4/12/2014,0,DET,SDN,417410DETSDN,64,10,cloudy,null
4/12/2014,0,OAK,SEA,417410OAKSEA,59,3,sunny,null
4/12/2014,0,COL,SFN,417410COLSFN,61,11,cloudy,null
4/12/2014,0,CHN,SLN,417410CHNSLN,76,13,cloudy,null
4/12/2014,0,HOU,TEX,417410HOUTEX,83,20,cloudy,null
4/13/2014,0,NYN,ANA,417420NYNANA,65,7,overcast,null
4/13/2014,0,LAN,ARI,417420LANARI,75,0,in dome,null
4/13/2014,0,WAS,ATL,417420WASATL,77,12,cloudy,null
4/13/2014,0,TOR,BAL,417420TORBAL,78,1,cloudy,null
4/13/2014,0,CLE,CHA,417420CLECHA,48,10,overcast,null
4/13/2014,0,TBA,CIN,417420TBACIN,75,23,cloudy,null
4/13/2014,0,PIT,MIL,417420PITMIL,70,0,in dome,null
4/13/2014,0,KCA,MIN,417420KCAMIN,42,9,overcast,null
4/13/2014,0,BOS,NYA,417420BOSNYA,66,12,null,null
4/13/2014,0,MIA,PHI,417420MIAPHI,75,14,null,null
4/13/2014,0,DET,SDN,417420DETSDN,63,6,null,null
4/13/2014,0,OAK,SEA,417420OAKSEA,62,6,sunny,null
4/13/2014,0,COL,SFN,417420COLSFN,63,6,sunny,null
4/13/2014,0,CHN,SLN,417420CHNSLN,72,14,null,null
4/13/2014,0,HOU,TEX,417420HOUTEX,69,9,null,drizzle
4/14/2014,0,OAK,ANA,417430OAKANA,78,5,sunny,null
4/14/2014,0,NYN,ARI,417430NYNARI,86,6,sunny,null
4/14/2014,0,TBA,BAL,417430TBABAL,75,3,sunny,null
4/14/2014,0,PIT,CIN,417430PITCIN,66,11,null,null
4/14/2014,0,WAS,MIA,417430WASMIA,78,0,in dome,null
4/14/2014,0,SLN,MIL,417430SLNMIL,62,0,in dome,null
4/14/2014,0,ATL,PHI,417430ATLPHI,74,18,null,null
4/14/2014,0,COL,SDN,417430COLSDN,68,11,sunny,null
4/14/2014,0,SEA,TEX,417430SEATEX,52,15,cloudy,null
4/15/2014,0,OAK,ANA,417440OAKANA,70,9,sunny,null
4/15/2014,0,NYN,ARI,417440NYNARI,87,8,cloudy,null
4/15/2014,0,BOS,CHA,417440BOSCHA,40,9,overcast,null
4/15/2014,0,PIT,CIN,417440PITCIN,39,13,cloudy,null
4/15/2014,0,KCA,HOU,417440KCAHOU,62,8,sunny,null
4/15/2014,0,WAS,MIA,417440WASMIA,78,0,in dome,null
4/15/2014,0,SLN,MIL,417440SLNMIL,62,0,in dome,null
4/15/2014,0,TOR,MIN,417440TORMIN,35,1,cloudy,null
4/15/2014,0,COL,SDN,417440COLSDN,61,9,cloudy,null
4/15/2014,0,LAN,SFN,417440LANSFN,60,13,cloudy,null
4/15/2014,0,SEA,TEX,417440SEATEX,63,4,sunny,null
4/16/2014,0,OAK,ANA,417450OAKANA,65,8,sunny,null
4/16/2014,0,NYN,ARI,417450NYNARI,73,0,in dome,null
4/16/2014,0,TBA,BAL,417450TBABAL,39,4,sunny,null
4/16/2014,0,BOS,CHA,417450BOSCHA,46,18,cloudy,null
4/16/2014,0,PIT,CIN,417450PITCIN,44,12,cloudy,null
4/16/2014,0,CLE,DET,417450CLEDET,41,0,sunny,null
4/16/2014,0,KCA,HOU,417450KCAHOU,63,9,cloudy,null
4/16/2014,0,WAS,MIA,417450WASMIA,78,0,in dome,null
4/16/2014,0,SLN,MIL,417450SLNMIL,70,0,in dome,null
4/16/2014,1,CHN,NYA,417451CHNNYA,43,15,sunny,null
4/16/2014,2,CHN,NYA,417452CHNNYA,47,9,sunny,null
4/16/2014,0,ATL,PHI,417450ATLPHI,48,16,sunny,null
4/16/2014,0,COL,SDN,417450COLSDN,61,8,cloudy,null
4/16/2014,0,LAN,SFN,417450LANSFN,64,12,null,null
4/16/2014,0,SEA,TEX,417450SEATEX,67,12,sunny,null
4/17/2014,0,BOS,CHA,417460BOSCHA,61,11,overcast,null
4/17/2014,0,CLE,DET,417460CLEDET,50,9,sunny,null
4/17/2014,0,KCA,HOU,417460KCAHOU,66,13,overcast,null
4/17/2014,1,TOR,MIN,417461TORMIN,31,11,overcast,null
4/17/2014,2,TOR,MIN,417462TORMIN,42,8,cloudy,null
4/17/2014,0,ATL,PHI,417460ATLPHI,50,8,cloudy,null
4/17/2014,0,MIL,PIT,417460MILPIT,62,8,sunny,null
4/17/2014,0,COL,SDN,417460COLSDN,65,5,cloudy,null
4/17/2014,0,LAN,SFN,417460LANSFN,63,11,cloudy,null
4/17/2014,0,NYA,TBA,417460NYATBA,72,0,in dome,null
4/17/2014,0,SEA,TEX,417460SEATEX,57,3,null,drizzle
4/17/2014,0,SLN,WAS,417460SLNWAS,49,12,sunny,null
4/18/2014,0,BAL,BOS,417470BALBOS,42,9,null,null
4/18/2014,0,CIN,CHN,417470CINCHN,38,12,sunny,null
4/18/2014,0,TOR,CLE,417470TORCLE,54,8,cloudy,null
4/18/2014,0,PHI,COL,417470PHICOL,72,14,null,null
4/18/2014,0,ANA,DET,417470ANADET,55,1,sunny,null
4/18/2014,0,MIN,KCA,417470MINKCA,69,12,sunny,null
4/18/2014,0,ARI,LAN,417470ARILAN,65,6,cloudy,null
4/18/2014,0,SEA,MIA,417470SEAMIA,78,0,in dome,null
4/18/2014,0,ATL,NYN,417470ATLNYN,45,10,null,null
4/18/2014,0,HOU,OAK,417470HOUOAK,54,12,cloudy,null
4/18/2014,0,MIL,PIT,417470MILPIT,67,5,cloudy,null
4/18/2014,0,SFN,SDN,417470SFNSDN,66,10,null,null
4/18/2014,0,NYA,TBA,417470NYATBA,72,0,in dome,null
4/18/2014,0,CHA,TEX,417470CHATEX,75,5,sunny,null
4/18/2014,0,SLN,WAS,417470SLNWAS,50,2,null,null
4/19/2014,0,BAL,BOS,417480BALBOS,62,13,sunny,null
4/19/2014,0,CIN,CHN,417480CINCHN,46,5,cloudy,null
4/19/2014,0,TOR,CLE,417480TORCLE,44,12,sunny,null
4/19/2014,0,PHI,COL,417480PHICOL,57,7,null,null
4/19/2014,0,ANA,DET,417480ANADET,50,9,sunny,null
4/19/2014,0,MIN,KCA,417480MINKCA,75,15,cloudy,null
4/19/2014,0,ARI,LAN,417480ARILAN,68,10,cloudy,null
4/19/2014,0,SEA,MIA,417480SEAMIA,77,0,in dome,null
4/19/2014,0,ATL,NYN,417480ATLNYN,64,9,sunny,null
4/19/2014,0,HOU,OAK,417480HOUOAK,58,11,sunny,null
4/19/2014,0,MIL,PIT,417480MILPIT,63,7,cloudy,null
4/19/2014,0,SFN,SDN,417480SFNSDN,68,11,cloudy,null
4/19/2014,0,NYA,TBA,417480NYATBA,72,0,in dome,null
4/19/2014,0,CHA,TEX,417480CHATEX,75,10,cloudy,null
4/19/2014,0,SLN,WAS,417480SLNWAS,64,6,cloudy,null
4/20/2014,0,BAL,BOS,417490BALBOS,50,10,cloudy,null
4/20/2014,0,CIN,CHN,417490CINCHN,63,7,sunny,null
4/20/2014,0,TOR,CLE,417490TORCLE,67,10,cloudy,null
4/20/2014,0,PHI,COL,417490PHICOL,70,2,cloudy,null
4/20/2014,0,ANA,DET,417490ANADET,65,6,sunny,null
4/20/2014,0,MIN,KCA,417490MINKCA,79,15,cloudy,null
4/20/2014,0,ARI,LAN,417490ARILAN,74,7,sunny,null
4/20/2014,0,SEA,MIA,417490SEAMIA,78,10,null,null
4/20/2014,0,ATL,NYN,417490ATLNYN,54,14,sunny,null
4/20/2014,0,HOU,OAK,417490HOUOAK,70,8,sunny,null
4/20/2014,0,MIL,PIT,417490MILPIT,67,7,cloudy,null
4/20/2014,0,SFN,SDN,417490SFNSDN,68,7,sunny,null
4/20/2014,0,NYA,TBA,417490NYATBA,72,0,in dome,null
4/20/2014,0,CHA,TEX,417490CHATEX,78,12,cloudy,null
4/20/2014,0,SLN,WAS,417490SLNWAS,58,11,cloudy,null
4/21/2014,0,MIA,ATL,417500MIAATL,78,8,cloudy,null
4/21/2014,0,BAL,BOS,417500BALBOS,56,7,cloudy,null
4/21/2014,0,ARI,CHN,417500ARICHN,59,2,null,null
4/21/2014,0,KCA,CLE,417500KCACLE,69,7,null,null
4/21/2014,0,SFN,COL,417500SFNCOL,64,4,cloudy,null
4/21/2014,0,CHA,DET,417500CHADET,77,13,cloudy,null
4/21/2014,0,PHI,LAN,417500PHILAN,69,6,cloudy,null
4/21/2014,0,SDN,MIL,417500SDNMIL,70,0,in dome,null
4/21/2014,0,SLN,NYN,417500SLNNYN,54,10,sunny,null
4/21/2014,0,TEX,OAK,417500TEXOAK,55,11,null,null
4/21/2014,0,CIN,PIT,417500CINPIT,76,8,null,null
4/21/2014,0,HOU,SEA,417500HOUSEA,54,6,null,null
4/21/2014,0,ANA,WAS,417500ANAWAS,67,3,sunny,null
4/22/2014,0,MIA,ATL,417510MIAATL,67,10,null,null
4/22/2014,0,NYA,BOS,417510NYABOS,71,18,null,null
4/22/2014,0,ARI,CHN,417510ARICHN,41,10,sunny,null
4/22/2014,0,KCA,CLE,417510KCACLE,50,9,null,null
4/22/2014,0,SFN,COL,417510SFNCOL,72,2,cloudy,null
4/22/2014,0,CHA,DET,417510CHADET,49,16,null,null
4/22/2014,0,PHI,LAN,417510PHILAN,63,7,sunny,null
4/22/2014,0,SDN,MIL,417510SDNMIL,66,0,in dome,null
4/22/2014,0,SLN,NYN,417510SLNNYN,62,5,null,null
4/22/2014,0,TEX,OAK,417510TEXOAK,53,14,cloudy,null
4/22/2014,0,CIN,PIT,417510CINPIT,53,10,null,null
4/22/2014,0,HOU,SEA,417510HOUSEA,51,4,null,null
4/22/2014,0,MIN,TBA,417510MINTBA,72,0,in dome,null
4/22/2014,0,BAL,TOR,417510BALTOR,68,0,in dome,null
4/22/2014,0,ANA,WAS,417510ANAWAS,68,4,null,null
4/23/2014,0,MIA,ATL,417520MIAATL,68,12,sunny,null
4/23/2014,0,NYA,BOS,417520NYABOS,53,24,null,null
4/23/2014,0,ARI,CHN,417520ARICHN,40,10,cloudy,null
4/23/2014,0,KCA,CLE,417520KCACLE,44,12,cloudy,null
4/23/2014,0,SFN,COL,417520SFNCOL,72,6,cloudy,null
4/23/2014,0,CHA,DET,417520CHADET,54,4,sunny,null
4/23/2014,0,PHI,LAN,417520PHILAN,67,6,sunny,null
4/23/2014,0,SDN,MIL,417520SDNMIL,65,0,in dome,null
4/23/2014,0,SLN,NYN,417520SLNNYN,51,31,cloudy,null
4/23/2014,0,TEX,OAK,417520TEXOAK,59,5,cloudy,null
4/23/2014,0,CIN,PIT,417520CINPIT,50,12,cloudy,null
4/23/2014,0,HOU,SEA,417520HOUSEA,53,2,null,null
4/23/2014,0,MIN,TBA,417520MINTBA,72,0,in dome,null
4/23/2014,0,BAL,TOR,417520BALTOR,68,0,in dome,null
4/23/2014,0,ANA,WAS,417520ANAWAS,54,12,sunny,null
4/24/2014,0,NYA,BOS,417530NYABOS,59,22,sunny,null
4/24/2014,0,ARI,CHN,417530ARICHN,55,15,null,null
4/24/2014,0,KCA,CLE,417530KCACLE,49,4,overcast,null
4/24/2014,0,CHA,DET,417530CHADET,54,9,cloudy,null
4/24/2014,0,OAK,HOU,417530OAKHOU,80,4,null,null
4/24/2014,0,PHI,LAN,417530PHILAN,68,7,sunny,null
4/24/2014,0,SLN,NYN,417530SLNNYN,56,19,sunny,null
4/24/2014,0,CIN,PIT,417530CINPIT,51,2,cloudy,null
4/24/2014,0,MIN,TBA,417530MINTBA,72,0,in dome,null
4/24/2014,0,BAL,TOR,417530BALTOR,68,0,in dome,null
4/24/2014,0,SDN,WAS,417530SDNWAS,62,8,cloudy,null
4/25/2014,0,PHI,ARI,417540PHIARI,89,13,cloudy,null
4/25/2014,0,CIN,ATL,417540CINATL,75,13,sunny,null
4/25/2014,0,KCA,BAL,417540KCABAL,52,8,null,rain
4/25/2014,0,TBA,CHA,417540TBACHA,66,14,cloudy,null
4/25/2014,0,OAK,HOU,417540OAKHOU,83,7,cloudy,null
4/25/2014,0,COL,LAN,417540COLLAN,63,11,null,null
4/25/2014,0,CHN,MIL,417540CHNMIL,67,0,in dome,null
4/25/2014,0,DET,MIN,417540DETMIN,59,13,cloudy,null
4/25/2014,0,ANA,NYA,417540ANANYA,53,16,cloudy,null
4/25/2014,0,MIA,NYN,417540MIANYN,52,15,cloudy,null
4/25/2014,0,TEX,SEA,417540TEXSEA,55,6,cloudy,null
4/25/2014,0,CLE,SFN,417540CLESFN,52,17,null,null
4/25/2014,0,PIT,SLN,417540PITSLN,75,7,sunny,null
4/25/2014,0,BOS,TOR,417540BOSTOR,68,0,in dome,null
4/25/2014,0,SDN,WAS,417540SDNWAS,53,6,null,rain
4/26/2014,0,PHI,ARI,417550PHIARI,72,17,cloudy,null
4/26/2014,0,CIN,ATL,417550CINATL,79,6,sunny,null
4/26/2014,0,KCA,BAL,417550KCABAL,74,3,null,null
4/26/2014,0,TBA,CHA,417550TBACHA,39,20,null,null
4/26/2014,0,OAK,HOU,417550OAKHOU,83,15,cloudy,null
4/26/2014,0,COL,LAN,417550COLLAN,67,8,cloudy,null
4/26/2014,0,CHN,MIL,417550CHNMIL,65,0,in dome,null
4/26/2014,0,DET,MIN,417550DETMIN,50,17,cloudy,null
4/26/2014,0,ANA,NYA,417550ANANYA,61,15,cloudy,null
4/26/2014,0,MIA,NYN,417550MIANYN,53,10,null,null
4/26/2014,0,TEX,SEA,417550TEXSEA,56,3,null,null
4/26/2014,0,CLE,SFN,417550CLESFN,57,17,null,null
4/26/2014,0,PIT,SLN,417550PITSLN,76,10,null,null
4/26/2014,0,BOS,TOR,417550BOSTOR,68,0,in dome,null
4/26/2014,0,SDN,WAS,417550SDNWAS,66,12,sunny,null
4/27/2014,0,PHI,ARI,417560PHIARI,72,5,sunny,null
4/27/2014,0,CIN,ATL,417560CINATL,81,8,null,null
4/27/2014,0,KCA,BAL,417560KCABAL,59,7,sunny,null
4/27/2014,0,TBA,CHA,417560TBACHA,50,24,cloudy,null
4/27/2014,0,OAK,HOU,417560OAKHOU,73,0,in dome,null
4/27/2014,0,COL,LAN,417560COLLAN,69,9,cloudy,null
4/27/2014,0,CHN,MIL,417560CHNMIL,70,0,in dome,null
4/27/2014,0,ANA,NYA,417560ANANYA,54,11,null,null
4/27/2014,0,MIA,NYN,417560MIANYN,56,15,cloudy,null
4/27/2014,0,TEX,SEA,417560TEXSEA,52,6,null,null
4/27/2014,0,CLE,SFN,417560CLESFN,57,10,null,null
4/27/2014,0,PIT,SLN,417560PITSLN,76,20,overcast,null
4/27/2014,0,BOS,TOR,417560BOSTOR,68,0,in dome,null
4/27/2014,0,SDN,WAS,417560SDNWAS,60,7,sunny,null
4/28/2014,0,CLE,ANA,417570CLEANA,74,6,sunny,null
4/28/2014,0,COL,ARI,417570COLARI,79,18,sunny,null
4/28/2014,0,TBA,CHA,417570TBACHA,50,14,overcast,null
4/28/2014,0,SDN,SFN,417570SDNSFN,64,10,sunny,null
4/28/2014,0,MIL,SLN,417570MILSLN,74,21,null,null
4/28/2014,0,OAK,TEX,417570OAKTEX,84,8,sunny,null
4/29/2014,0,CLE,ANA,417580CLEANA,84,11,sunny,null
4/29/2014,0,COL,ARI,417580COLARI,83,15,sunny,null
4/29/2014,0,TBA,BOS,417580TBABOS,43,15,null,null
4/29/2014,0,DET,CHA,417580DETCHA,61,9,overcast,null
4/29/2014,0,CHN,CIN,417580CHNCIN,63,14,overcast,null
4/29/2014,0,WAS,HOU,417580WASHOU,81,16,sunny,null
4/29/2014,0,TOR,KCA,417580TORKCA,47,11,overcast,null
4/29/2014,0,ATL,MIA,417580ATLMIA,77,0,in dome,null
4/29/2014,0,SEA,NYA,417580SEANYA,46,18,null,rain
4/29/2014,0,NYN,PHI,417580NYNPHI,46,19,null,rain
4/29/2014,0,SDN,SFN,417580SDNSFN,76,7,cloudy,null
4/29/2014,0,MIL,SLN,417580MILSLN,59,14,overcast,null
4/29/2014,0,OAK,TEX,417580OAKTEX,70,17,cloudy,null
4/30/2014,0,CLE,ANA,417590CLEANA,92,27,sunny,null
4/30/2014,0,COL,ARI,417590COLARI,84,12,sunny,null
4/30/2014,0,DET,CHA,417590DETCHA,53,9,null,null
4/30/2014,0,CHN,CIN,417590CHNCIN,70,12,cloudy,null
4/30/2014,0,WAS,HOU,417590WASHOU,74,13,cloudy,null
4/30/2014,0,TOR,KCA,417590TORKCA,53,12,null,null
